url,project_name,commit
https://github.com/prestodb/presto,prestodb/presto,c152f16535ef851c14751285080c3125d5827b2f
https://github.com/prestodb/presto,prestodb/presto,85ea472fd64f1f2437c2a644636c5194a6eb991d
https://github.com/prestodb/presto,prestodb/presto,37343bd00baaab04a461ef14f7ef88ad1693443b
https://github.com/prestodb/presto,prestodb/presto,72638a615e210aa24a9a72c082d87e285c6282de
https://github.com/prestodb/presto,prestodb/presto,b34d126482a9916c5873a6b945538e055ec4dbd7
https://github.com/prestodb/presto,prestodb/presto,87ed3f0782bb69527d5930e16596fd9f199a2f91
https://github.com/prestodb/presto,prestodb/presto,c5a3bfc5e09b5f3d8e608302fe64d8f3c7485ce3
https://github.com/prestodb/presto,prestodb/presto,f74397f74ca88c5cf8850dce2c8bf36ec21e8c7e
https://github.com/prestodb/presto,prestodb/presto,db9716aeeac9079db0b1fff69de9f24c6e21fd1b
https://github.com/prestodb/presto,prestodb/presto,9e4c464025e654b41c91d2988e6a5f155c2d32e7
https://github.com/prestodb/presto,prestodb/presto,95a535f3f04ea880bdbeb37770d1b04141153ff3
https://github.com/prestodb/presto,prestodb/presto,d2940f40fdb1b9e9ee023b77a0fa5fb2ecd64f7d
https://github.com/prestodb/presto,prestodb/presto,2702c8024af66a57c15aa1f7c7ad765e63f7701c
https://github.com/prestodb/presto,prestodb/presto,08eb4205ce1842e6a9f12100ca047f80592f9454
https://github.com/prestodb/presto,prestodb/presto,bc2cc2e215c7aabb5f78a7be55b562b229f1ce07
https://github.com/prestodb/presto,prestodb/presto,bc1a7dc296f54763b1c55c413df0ec6c44727ff9
https://github.com/prestodb/presto,prestodb/presto,b14b776375739dbd4e27767be5639f814cd42b46
